,max_P,utility,inertia,reliability
27,0.13935063009309237,0.2636601730843113,0.9900000000000034,1.0000000000000024
28,9.40488538246199,0.6641850561628181,0.9727999999999969,0.17019999999999957
29,8.530857953471292,0.47449507188857243,0.9771333333333297,0.02999999999999993
30,0.15955358792881771,0.1543359633913312,0.9900000000000034,1.0000000000000024
31,0.15446511504264515,0.16060431646892717,0.9900000000000034,1.0000000000000024
32,0.12135830761244171,0.20013251805435947,0.9900000000000034,1.0000000000000024
33,0.10178847044306469,0.2137105487141294,0.9900000000000034,1.0000000000000024
34,0.09735156668231347,0.16227744606044264,0.9900000000000034,1.0000000000000024
35,0.13872588635430952,0.31593395890989634,0.9900000000000034,1.0000000000000024
36,0.09472649675614196,0.2813717455241935,0.9900000000000034,1.0000000000000024
37,0.1069537813987508,0.2417079872541493,0.9900000000000034,1.0000000000000024
38,8.604293652259317,0.42009925247160146,0.9709333333333304,0.11946666666666642
39,0.13472581653995186,0.16075768842030994,0.9900000000000034,1.0000000000000024
40,4.121207476528579,0.6243307804842376,0.971399999999997,0.15673333333333314
41,0.09758620684622893,0.2165891625613084,0.9900000000000034,1.0000000000000024
42,0.07872094298258918,0.19797465730932964,0.9900000000000034,1.0000000000000024
43,0.12530408180838612,0.31083258715228296,0.9900000000000034,1.0000000000000024
44,8.613082751114288,0.26319266052462886,0.9728666666666635,0.7153999999999999
45,6.486807324723424,0.4559574816042925,0.972199999999997,0.12800000000000006
46,0.10008045384368068,0.15435922076296266,0.9900000000000034,1.0000000000000024
47,0.10050371151726312,0.256108975088981,0.9900000000000034,1.0000000000000024
48,0.08401936114144443,0.18000613284749595,0.9900000000000034,1.0000000000000024
49,0.19129800760507723,0.14429839544086595,0.9900000000000034,1.0000000000000024
50,9.32539233355709,0.581577960580642,0.9723999999999969,0.3620000000000005
51,0.09487348333952875,0.15510631294261587,0.9900000000000034,1.0000000000000024
52,0.2096865059769713,0.18108913726070427,0.9900000000000034,1.0000000000000024
53,0.24987610768358912,0.1279564898746773,0.9900000000000034,1.0000000000000024
54,0.11592559120556836,0.15765772515606194,0.9900000000000034,1.0000000000000024
55,8.05458759045291,0.471181594537095,0.9720666666666636,0.17766666666666714
56,9.219395958740408,1.057514711001679,0.9725999999999969,0.19700000000000006
57,0.13949879741671936,0.12564862337795824,0.9900000000000034,1.0000000000000024
58,5.902248867690186,1.2671830626317933,0.9727999999999969,0.31673333333333276
59,2.5393410908226155,1.2270622863085607,0.9717333333333303,0.2905333333333334
60,1.4211421059734906,0.15770136834022608,0.9856666666666687,0.9595333333333352
61,0.07891678261438316,0.36297559104488114,0.9900000000000034,1.0000000000000024
62,5.675914621068761,0.4163477647136267,0.9734666666666635,0.27599999999999986
63,0.09131478688394337,0.4031537212044444,0.9900000000000034,1.0000000000000024
64,6.164269795423478,0.3134656353775083,0.9729333333333302,0.29873333333333346
65,0.1299974678124879,0.23290986086946505,0.9900000000000034,1.0000000000000024
66,8.127202509811992,2.099124475975228,0.9726666666666636,0.1297333333333333
67,0.18327983000334402,0.13454562451379615,0.9900000000000034,1.0000000000000024
68,9.570971368719993,0.4252950451411005,0.9718666666666637,0.17159999999999986
69,0.18326282103237648,0.1974779195039538,0.9900000000000034,1.0000000000000024
70,7.428855559363847,0.1731193722827401,0.9727999999999969,0.32546666666666624
71,0.11192911105027087,0.17942723483719505,0.9900000000000034,1.0000000000000024
72,0.1877303334980359,0.28338366746979393,0.9900000000000034,1.0000000000000024
73,0.13787037738828586,0.1502801978473437,0.9900000000000034,1.0000000000000024
74,0.14410058014266744,0.17585023437718783,0.9900000000000034,1.0000000000000024
75,0.10192329514728288,0.15483366382255254,0.9900000000000034,1.0000000000000024
76,6.534608946394012,1.8126505262927475,0.9709333333333304,0.03999999999999986
77,0.14834240230115,0.15882265643123156,0.9900000000000034,1.0000000000000024
78,0.14794579384798215,0.2862701396462401,0.9900000000000034,1.0000000000000024
79,5.379045943302165,0.2377212426752762,0.9743333333333305,0.7702666666666674
80,7.616890674388475,0.7884697025016923,0.9748666666666633,0.39746666666666686
81,5.653438167665338,0.30906173720542024,0.971599999999997,0.12166666666666648
82,0.22660138229650678,0.27359356030269266,0.9900000000000034,1.0000000000000024
83,7.7251581789590995,0.3934236263872278,0.97433333333333,0.05126666666666659
84,0.0952552538298398,0.3288897408431095,0.9900000000000034,1.0000000000000024
85,0.09185029822560309,0.1418648187745617,0.9900000000000034,1.0000000000000024
86,9.042328319353413,0.5508661923603286,0.9773999999999964,0.050599999999999944
87,10.095843396323028,0.35336786424796673,0.9716666666666637,0.14526666666666663
88,3.567584959803674,0.2941223986168639,0.9718666666666637,0.12319999999999992
89,0.2797378498334993,0.17681332408671538,0.9900000000000034,1.0000000000000024
90,7.681534469691285,0.49124834977764353,0.9737333333333301,0.17780000000000035
91,11.116886054471273,0.5569797538582547,0.9699999999999972,0.04999999999999995
92,0.11144385788716762,0.18363780243344505,0.9900000000000034,1.0000000000000024
93,0.18238994355662785,0.3020830750336478,0.9900000000000034,1.0000000000000024
94,0.10777117904280414,0.1341078552385001,0.9900000000000034,1.0000000000000024
95,0.14091204045769476,0.13268724658564088,0.9900000000000034,1.0000000000000024
96,0.13394601987414795,0.16382891559055407,0.9900000000000034,1.0000000000000024
97,0.10246360064470608,0.21855239023776765,0.9900000000000034,1.0000000000000024
98,0.08626578024062515,0.24167088519448346,0.9900000000000034,1.0000000000000024
99,0.13169556182983239,0.15835064475618774,0.9900000000000034,1.0000000000000024
100,0.11780631852104823,0.14349897123148203,0.9900000000000034,1.0000000000000024
101,9.049959164257274,0.7767386736386813,0.972199999999997,0.18060000000000032
102,5.747329143101404,0.9414461343304307,0.9729333333333302,0.0729333333333332
103,0.1615049994107222,0.2035190612416456,0.9900000000000034,1.0000000000000024
104,0.22962970746056513,0.12906404777767255,0.9900000000000034,1.0000000000000024
105,6.025789124695821,1.0057853238457752,0.9733333333333302,0.2654666666666667
106,0.0941140892176047,0.15587541933967045,0.9900000000000034,1.0000000000000024
107,8.840361064199069,0.7103304919000187,0.9706666666666638,0.07046666666666658
108,0.08145062441601124,0.27692688316644026,0.9900000000000034,1.0000000000000024
109,5.882470188110603,1.1168150206848162,0.9760666666666632,0.043399999999999904
110,6.039135277215063,0.2929600577006851,0.9720666666666636,0.14566666666666667
111,0.2196860211177896,0.21383509491253708,0.9900000000000034,1.0000000000000024
112,0.10306922594317937,0.1299976775363557,0.9900000000000034,1.0000000000000024
113,0.20842177989879804,0.26874543121188893,0.9900000000000034,1.0000000000000024
114,5.350282785372404,0.17086834206595994,0.9755333333333305,0.730066666666667
115,0.2102762990398133,0.19608558027770526,0.9900000000000034,1.0000000000000024
116,7.987377717625632,2.086418693430808,0.9723999999999969,0.07013333333333324
117,0.2448414807268991,0.17797719244044405,0.9900000000000034,1.0000000000000024
118,0.26702844670050424,0.29216787793589377,0.9900000000000034,1.0000000000000024
119,0.14721278984303296,0.15092132063525449,0.9900000000000034,1.0000000000000024
120,0.08773773286455117,0.2703375835928526,0.9900000000000034,1.0000000000000024
121,0.15024150955850854,0.22231554499135756,0.9900000000000034,1.0000000000000024
122,3.936929083162459,0.4447086174662343,0.9721333333333303,0.27380000000000004
123,0.14233991564256998,0.1203164819517828,0.9900000000000034,1.0000000000000024
124,0.18947586454817328,0.13580503667456126,0.9900000000000034,1.0000000000000024
125,9.776211212934193,0.7479098560014997,0.971999999999997,0.16273333333333295
126,0.09767119345751912,0.13617000354824882,0.9900000000000034,1.0000000000000024
127,4.596257917308535,1.230743573850556,0.9714666666666637,0.12206666666666655
128,6.9575615437490725,0.6386944117792686,0.9720666666666636,0.4651999999999997
129,0.09781680481771927,0.1410663616977771,0.9900000000000034,1.0000000000000024
130,0.16890708387638378,0.2063877623577233,0.9900000000000034,1.0000000000000024
131,10.276504267469617,0.867301154379727,0.9789999999999963,0.020933333333333266
132,6.585830079518328,0.6692530913239683,0.9704666666666638,0.04999999999999995
133,0.12770073038260335,0.12917707147167845,0.9900000000000034,1.0000000000000024
134,9.909484255932599,1.2821334593390914,0.9720666666666636,0.16659999999999983
135,0.22214966622362609,0.13754839936988425,0.9900000000000034,1.0000000000000024
136,0.11025157880615505,0.20719096459515884,0.9900000000000034,1.0000000000000024
137,0.1259071390439432,0.11844156869978309,0.9900000000000034,1.0000000000000024
138,7.037953645648573,1.3469358270203922,0.971799999999997,0.16113333333333285
139,4.120183184064086,0.8991997241724315,0.9722666666666636,0.22440000000000015
140,0.18531425000741658,0.12638460284290318,0.9900000000000034,1.0000000000000024
141,0.07330154910235595,0.22347175817632628,0.9900000000000034,1.0000000000000024
142,0.16698828488517903,0.11660088447382275,0.9900000000000034,1.0000000000000024
143,0.12725101838647224,0.14902158571852184,0.9900000000000034,1.0000000000000024
144,8.808422953058482,0.47276606729995885,0.9707333333333305,0.02999999999999993
145,1.048395858960185,0.24736831685168728,0.9858666666666687,0.9566000000000018
146,0.12648069710235235,0.11927918355628911,0.9900000000000034,1.0000000000000024
147,0.11072174551162155,0.3168399555855623,0.9900000000000034,1.0000000000000024
148,8.879989996257713,0.39950955557087053,0.9723333333333303,0.1762666666666669
149,9.253437742029396,1.2251920883616363,0.9699999999999972,0.049133333333333265
150,0.12572858621358307,0.12632035749104992,0.9900000000000034,1.0000000000000024
151,0.10364081730946291,0.2581169121786529,0.9900000000000034,1.0000000000000024
152,4.5684831045333105,0.6248855136340254,0.9735999999999968,0.5932666666666665
153,0.14020882975795704,0.21200636872985312,0.9900000000000034,1.0000000000000024
154,0.09832791844635531,0.1994447236220175,0.9900000000000034,1.0000000000000024
155,0.10229770517017558,0.2717785578177728,0.9900000000000034,1.0000000000000024
156,0.16630417198836675,0.13403347070284422,0.9900000000000034,1.0000000000000024
157,3.6267440303702525,0.3686471033994976,0.9716666666666637,0.249
158,0.1144724442183681,0.14212856632522436,0.9900000000000034,1.0000000000000024
159,6.370735543383911,0.40564062003963935,0.9706666666666638,0.04279999999999989
160,0.08648932829566935,0.18387139238974165,0.9900000000000034,1.0000000000000024
161,0.17571719427331625,0.2153766679325521,0.9900000000000034,1.0000000000000024
162,0.15212445843339636,0.12200703120694921,0.9900000000000034,1.0000000000000024
163,0.20764187580296556,0.21632092130276304,0.9900000000000034,1.0000000000000024
164,0.1980203232877425,0.1447816237702391,0.9900000000000034,1.0000000000000024
165,6.485456101102436,0.45356883555479904,0.9725999999999969,0.30639999999999984
166,5.155997659074419,0.18309457753107286,0.9733999999999968,0.40233333333333327
167,4.470476020387501,0.28097251628171854,0.9721333333333303,0.16519999999999946
168,6.519180238850754,1.8210463931733005,0.9725333333333303,0.14559999999999995
169,3.982240294227524,0.6408361096728896,0.9715333333333304,0.08119999999999983
170,0.6490780155210841,0.1667865019733474,0.9877333333333361,0.9766666666666687
171,5.262092279619437,0.4288172558697841,0.9723999999999969,0.2668666666666667
172,0.10587244433357088,0.21772893058808554,0.9900000000000034,1.0000000000000024
173,0.2353696032771031,0.17292419432683903,0.9900000000000034,1.0000000000000024
174,7.093559104251129,1.4128716349056871,0.9743999999999967,0.0683333333333332
175,0.17613014929061152,0.2901667041033077,0.9900000000000034,1.0000000000000024
176,0.20825809578517337,0.29130805311259883,0.9900000000000034,1.0000000000000024
177,0.2924532164070054,0.1926570947956404,0.9900000000000034,1.0000000000000024
178,0.1009307182710637,0.3580744045794237,0.9900000000000034,1.0000000000000024
179,0.08337956582467793,0.3265462388545462,0.9900000000000034,1.0000000000000024
180,0.10977509198439561,0.13099247143619638,0.9900000000000034,1.0000000000000024
181,0.15462906463663714,0.15661992677768813,0.9900000000000034,1.0000000000000024
182,0.14818378815726066,0.15156831925648523,0.9900000000000034,1.0000000000000024
183,0.1155416798022543,0.13625706350510625,0.9900000000000034,1.0000000000000024
184,6.211163358770541,0.41904032141529785,0.9713333333333304,0.19653333333333362
185,10.751289710975886,1.5520146426665027,0.9716666666666637,0.13013333333333346
186,4.800713102984945,0.966613866174642,0.9720666666666636,0.32779999999999987
187,0.13636862307254166,0.11882362203922252,0.9900000000000034,1.0000000000000024
188,0.17620195703838568,0.24836846033988652,0.9900000000000034,1.0000000000000024
189,7.402777874009182,0.4541689944447582,0.9718666666666637,0.16806666666666656
190,0.20295574195569616,0.11903724725679843,0.9900000000000034,1.0000000000000024
191,0.08928195388593245,0.1514771170950301,0.9900000000000034,1.0000000000000024
192,0.08943791481850763,0.18480851889571945,0.9900000000000034,1.0000000000000024
193,0.11234068498997409,0.18516617870897353,0.9900000000000034,1.0000000000000024
194,0.1071619400428443,0.28530267443058677,0.9900000000000034,1.0000000000000024
195,0.18991196105489364,0.20664691318235281,0.9900000000000034,1.0000000000000024
196,6.642281467187383,1.1336549586306028,0.9726666666666636,0.4238666666666666
197,8.739102575817974,0.3635257349997257,0.9731333333333302,0.0923333333333334
198,0.18715135175737999,0.17574499275791505,0.9900000000000034,1.0000000000000024
199,0.1831119464802009,0.2763157075714875,0.9900000000000034,1.0000000000000024
200,8.54030618014779,0.5358250390006032,0.9731333333333302,0.07206666666666656
201,4.610215843773782,0.7034242852411146,0.972199999999997,0.2407333333333333
202,7.646375742789951,0.2503178231555738,0.9735999999999968,0.47386666666666666
203,0.1619100733182317,0.29233838860582456,0.9900000000000034,1.0000000000000024
204,0.10993097924543266,0.1423252916004365,0.9900000000000034,1.0000000000000024
205,0.1516243879993608,0.12967148331175693,0.9900000000000034,1.0000000000000024
206,0.09385438384631806,0.1355334710997632,0.9900000000000034,1.0000000000000024
207,7.5907053614091895,0.4687719958758942,0.9722666666666636,0.2016000000000002
208,0.08775445432143941,0.14707441906136376,0.9900000000000034,1.0000000000000024
209,0.28473519411392473,0.29404360498031606,0.9900000000000034,1.0000000000000024
210,8.948202237143827,0.6757941719022725,0.9723333333333303,0.21860000000000024
211,9.54492004711924,0.6585118492686355,0.9761999999999965,0.04999999999999995
212,0.11320215665338644,0.14634875697386468,0.9900000000000034,1.0000000000000024
213,0.14030357009129185,0.1251250009283867,0.9900000000000034,1.0000000000000024
214,0.18614929042855158,0.183229835327437,0.9900000000000034,1.0000000000000024
215,0.2807496375500941,0.12277397808070578,0.9900000000000034,1.0000000000000024
216,10.171401785034044,0.253778070687945,0.9730666666666635,0.5060666666666667
217,3.685543936145631,0.23513837638528712,0.9718666666666637,0.40013333333333334
218,0.12856493658546078,0.26209891949644054,0.9900000000000034,1.0000000000000024
219,6.888876319556558,0.20275279229861373,0.972199999999997,0.31359999999999977
220,0.09965656231569,0.17780215713115188,0.9900000000000034,1.0000000000000024
221,0.12430626522636094,0.22145616365927648,0.9900000000000034,1.0000000000000024
222,0.12166745806197735,0.1243847802675997,0.9900000000000034,1.0000000000000024
223,6.638936474874942,0.15440568643099659,0.9723999999999969,0.3719333333333333
224,6.334848506879066,0.1386132358859145,0.972199999999997,0.4529333333333332
225,0.11088744076823875,0.1265772552091805,0.9900000000000034,1.0000000000000024
226,0.20699330376151465,0.1195443429661511,0.9900000000000034,1.0000000000000024
227,0.10651469272925053,0.1431460544174058,0.9900000000000034,1.0000000000000024
228,11.236341630485464,1.1711132331373957,0.971599999999997,0.1097333333333335
229,7.6953409658528305,0.32246993163915955,0.9733999999999968,0.5038666666666665
230,9.129820598649532,0.493675970267959,0.9721333333333303,0.1274
231,0.1534223160635529,0.1721654542142958,0.9900000000000034,1.0000000000000024
232,0.10130504095327204,0.1498003559676897,0.9900000000000034,1.0000000000000024
233,6.822068448586367,0.7023313924314292,0.9736666666666635,0.32566666666666655
234,0.1355044107238831,0.13785858989006802,0.9900000000000034,1.0000000000000024
235,0.15171908867755396,0.15240510296397508,0.9900000000000034,1.0000000000000024
236,7.055212069292886,0.3824963378275027,0.9732666666666635,0.07333333333333321
237,0.1044102847397891,0.13201413120714642,0.9900000000000034,1.0000000000000024
238,4.46116262060962,0.3660248985918964,0.9728666666666635,0.07846666666666643
239,3.6125518870762603,0.26025322368213394,0.9721333333333303,0.23833333333333348
240,0.9348021201858312,0.26778851925158287,0.9860000000000017,0.9640666666666685
241,0.1753396659738049,0.13114125765587872,0.9900000000000034,1.0000000000000024
242,9.052089709900644,1.9221080778168538,0.9749999999999966,0.060066666666666525
243,5.999113937845936,0.842012666458444,0.9741999999999967,0.05453333333333324
244,10.586533164424543,1.498994311548449,0.9720666666666636,0.14726666666666663
245,0.14588804944767314,0.20157578685542507,0.9900000000000034,1.0000000000000024
246,3.50189662884579,0.22031543811744375,0.9735999999999968,0.5184
247,0.10399849493572234,0.13445413344572196,0.9900000000000034,1.0000000000000024
248,0.1537734732446983,0.12304428457917645,0.9900000000000034,1.0000000000000024
249,0.14658260777533474,0.1732030849439578,0.9900000000000034,1.0000000000000024
250,0.14499311289565991,0.22833817365377243,0.9900000000000034,1.0000000000000024
251,0.14107943235118509,0.12107475845478691,0.9900000000000034,1.0000000000000024
252,0.09893178937491598,0.1677142967375292,0.9900000000000034,1.0000000000000024
253,8.073151764686207,0.3088704261931958,0.972199999999997,0.12573333333333325
254,0.10017318607995285,0.3595805330999251,0.9900000000000034,1.0000000000000024
255,4.483855445300676,0.306608582229758,0.9733999999999968,0.7944666666666664
256,0.14225852571529388,0.19948624004049492,0.9900000000000034,1.0000000000000024
257,0.08375386781939495,0.2618119166712739,0.9900000000000034,1.0000000000000024
258,4.8255926510517755,1.1465309996186943,0.972199999999997,0.4866666666666662
259,7.359526865433311,0.4408141845177988,0.9724666666666636,0.18620000000000017
260,0.12253400759921393,0.14736755953243263,0.9900000000000034,1.0000000000000024
261,8.818557894398491,0.831459578562046,0.9739999999999968,0.060799999999999854
262,0.16270501863038048,0.13102966038536454,0.9900000000000034,1.0000000000000024
263,0.12852856697853363,0.25013820885308274,0.9900000000000034,1.0000000000000024
264,0.229750286778753,0.17417037146531883,0.9900000000000034,1.0000000000000024
265,0.14905949987353584,0.16573035168349035,0.9900000000000034,1.0000000000000024
266,4.553798118696943,0.42830021880860053,0.9720666666666636,0.10760000000000006
267,0.1541290537327629,0.16397556456910614,0.9900000000000034,1.0000000000000024
268,8.461235149611865,0.9350356545365801,0.9709333333333304,0.11406666666666676
269,0.09736031346599305,0.24040818487359109,0.9900000000000034,1.0000000000000024
270,0.11505564453587946,0.2873094214338688,0.9900000000000034,1.0000000000000024
271,6.140257468305224,0.37534435491924467,0.9726666666666636,0.06366666666666651
272,0.12887714650155124,0.12161159127038665,0.9900000000000034,1.0000000000000024
273,0.10251583070906123,0.23426488051528865,0.9900000000000034,1.0000000000000024
274,0.15149985744200287,0.19703969130287832,0.9900000000000034,1.0000000000000024
275,0.09226972472543445,0.15279083110134975,0.9900000000000034,1.0000000000000024
276,0.07329929557131663,0.2250524496984982,0.9900000000000034,1.0000000000000024
277,5.931573076931692,0.5101485060794988,0.9728666666666635,0.09000000000000032
278,4.118379949175241,0.4819980973347169,0.9741999999999967,0.07053333333333324
279,0.17618225987400413,0.11982866378906774,0.9900000000000034,1.0000000000000024
280,2.891813916648519,0.4944748021589829,0.9721333333333303,0.2513333333333336
281,5.692985917715906,0.2281587978398405,0.9730666666666635,0.3317999999999996
282,0.08978450214106133,0.18988973033989787,0.9900000000000034,1.0000000000000024
283,0.21242513207458444,0.12916881276331585,0.9900000000000034,1.0000000000000024
284,7.37897938770114,0.2042822188302644,0.9729333333333302,0.2684000000000001
285,10.541988870053334,0.32472458227156714,0.9722666666666636,0.11366666666666672
286,0.11525995830775364,0.14080209615022654,0.9900000000000034,1.0000000000000024
287,4.336079500142332,0.277582824017891,0.9717333333333303,0.18926666666666683
288,0.09523938813977871,0.22169585976572173,0.9900000000000034,1.0000000000000024
289,0.14688558628535045,0.1901743647076964,0.9900000000000034,1.0000000000000024
290,0.172907567168303,0.2536470627943157,0.9900000000000034,1.0000000000000024
291,5.273147824263136,0.35608973814574557,0.9716666666666637,0.11340000000000003
292,2.764222556675006,0.4150274856985728,0.9721333333333303,0.18333333333333374
293,0.1540486098849707,0.15472200496584496,0.9900000000000034,1.0000000000000024
294,0.22946069111128783,0.2769225375422773,0.9900000000000034,1.0000000000000024
295,0.17948230965416223,0.13112832429640064,0.9900000000000034,1.0000000000000024
296,0.1204496516235437,0.12457498816860409,0.9900000000000034,1.0000000000000024
297,0.07780660127016754,0.3628885616182264,0.9900000000000034,1.0000000000000024
298,0.19050458096678016,0.16885530982896804,0.9900000000000034,1.0000000000000024
299,0.08968583875516695,0.3038798979931605,0.9900000000000034,1.0000000000000024
300,3.7913436031861583,0.3629694844454073,0.973199999999997,0.1480666666666667
301,0.20370087836134626,0.16881084629050447,0.9900000000000034,1.0000000000000024
302,0.13500013152536336,0.11665434446476476,0.9900000000000034,1.0000000000000024
303,0.10077029815247027,0.1433215198130578,0.9900000000000034,1.0000000000000024
304,0.09894786970551978,0.2760397891297744,0.9900000000000034,1.0000000000000024
305,7.2250811114766345,1.7448272662100988,0.9733999999999968,0.26700000000000024
306,0.09688295840075813,0.26057670942496025,0.9900000000000034,1.0000000000000024
307,0.2067289512331069,0.29396780165476266,0.9900000000000034,1.0000000000000024
308,0.1721446308144366,0.12109288834671422,0.9900000000000034,1.0000000000000024
309,0.15838012564383447,0.12195580557643057,0.9900000000000034,1.0000000000000024
310,4.687591150917101,1.7805653133248913,0.9733333333333302,0.11473333333333335
311,0.14050557974997524,0.2586191445706575,0.9900000000000034,1.0000000000000024
312,3.32903309933813,0.297134440632379,0.9719333333333303,0.2052666666666668
313,11.274404860644298,0.8340533062604379,0.9779999999999964,0.03999999999999986
314,0.12591509357484637,0.21537576567702235,0.9900000000000034,1.0000000000000024
315,0.10743193520713883,0.24833692628908152,0.9900000000000034,1.0000000000000024
316,6.621744507764215,0.2855832955258798,0.9729999999999969,0.3429333333333333
317,0.13359457601976948,0.13516281643913874,0.9900000000000034,1.0000000000000024
318,0.1316943249164843,0.1894000049695603,0.9900000000000034,1.0000000000000024
319,0.1287465874998853,0.17663221638240942,0.9900000000000034,1.0000000000000024
320,0.13410330168205986,0.23204888956214131,0.9900000000000034,1.0000000000000024
321,5.90868611272694,0.7621471921035445,0.9729999999999969,0.08540000000000003
322,0.09993972419951598,0.23770122132257798,0.9900000000000034,1.0000000000000024
323,0.14348376784607075,0.25132439999299283,0.9900000000000034,1.0000000000000024
324,4.3349452588352815,0.27194649101506285,0.9727999999999969,0.23146666666666652
325,0.09361003428772897,0.15006049142278702,0.9900000000000034,1.0000000000000024
326,9.609813204241307,0.32298135624004926,0.9732666666666635,0.07786666666666643
327,10.22375451949297,0.4125844778454256,0.971799999999997,0.13113333333333332
328,0.14754758368756415,0.13915966572987387,0.9900000000000034,1.0000000000000024
329,0.13808230348995643,0.23017287989894786,0.9900000000000034,1.0000000000000024
330,0.08307162891765245,0.44709271157478087,0.9900000000000034,1.0000000000000024
331,4.870097241260312,0.22481716433171597,0.9719333333333303,0.33633333333333315
332,0.1332236340751927,0.17559276653185027,0.9900000000000034,1.0000000000000024
333,0.09753282211131002,0.19803335561930113,0.9900000000000034,1.0000000000000024
334,0.19945908349298394,0.18307230659247262,0.9900000000000034,1.0000000000000024
335,0.18217034684708594,0.12308608251330491,0.9900000000000034,1.0000000000000024
336,10.862620905533808,0.18848928593204486,0.972199999999997,0.28366666666666673
337,5.742096248147665,0.18733162571465897,0.9731999999999968,0.31359999999999977
338,0.12797260294336985,0.18572137142800071,0.9900000000000034,1.0000000000000024
339,5.6464080774734455,0.304603955431098,0.9721333333333303,0.17740000000000036
340,7.779011616671442,1.3532687252623683,0.972199999999997,0.1203333333333332
341,7.622239700202363,1.699966394248889,0.9741333333333301,0.06846666666666654
342,0.11864123884930791,0.1302262566909725,0.9900000000000034,1.0000000000000024
343,0.0868228593329333,0.4449897307383098,0.9900000000000034,1.0000000000000024
344,0.21238351404336803,0.13152206049786314,0.9900000000000034,1.0000000000000024
345,0.08706551599962697,0.1530864122427974,0.9900000000000034,1.0000000000000024
346,6.27602479432611,0.8596578775393516,0.972199999999997,0.16219999999999946
347,7.639684817292494,0.3424400214267179,0.9711333333333304,0.11846666666666648
348,0.10500572069037052,0.1275525781726207,0.9900000000000034,1.0000000000000024
349,0.10558525396719509,0.1663007116125808,0.9900000000000034,1.0000000000000024
350,0.14929907613927476,0.21073387044778027,0.9900000000000034,1.0000000000000024
351,0.08584447036891951,0.15113134946524448,0.9900000000000034,1.0000000000000024
352,0.1704752561605409,0.1371545591919423,0.9900000000000034,1.0000000000000024
353,0.1411274514452846,0.1160527643810465,0.9900000000000034,1.0000000000000024
354,0.12603232581176085,0.1804425652037697,0.9900000000000034,1.0000000000000024
355,3.17374715617793,0.2618443190676714,0.971799999999997,0.27959999999999996
356,0.1196888983779758,0.13195377764696156,0.9900000000000034,1.0000000000000024
357,11.027876456059978,0.5308011235900013,0.979066666666663,0.03999999999999986
358,8.305256158414567,0.13909851827672265,0.9726666666666636,0.4518666666666664
359,0.1391259437285778,0.18190986986112456,0.9900000000000034,1.0000000000000024
360,3.441021803606799,1.0967273873961076,0.9718666666666637,0.2617333333333333
361,0.11414216636907579,0.23797669590004886,0.9900000000000034,1.0000000000000024
362,0.19385571059679002,0.12304288844036194,0.9900000000000034,1.0000000000000024
363,9.539504227547539,1.2085770839342018,0.9725333333333303,0.05219999999999993
364,0.21027894485977333,0.17429355275826977,0.9900000000000034,1.0000000000000024
365,0.1407178280861699,0.12789979879262398,0.9900000000000034,1.0000000000000024
366,0.12616079905408933,0.2897670935323899,0.9900000000000034,1.0000000000000024
367,3.432519464172355,0.49442686975036554,0.971599999999997,0.18353333333333371
368,7.298891884879085,0.5729902682732418,0.9723999999999969,0.09940000000000007
369,0.1371810870687341,0.12728109698459575,0.9900000000000034,1.0000000000000024
370,0.1365138121139034,0.15250963629257114,0.9900000000000034,1.0000000000000024
371,0.23149584214275856,0.29755730696019295,0.9900000000000034,1.0000000000000024
