,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model
201,85.0,74.60627557132653,1.5,0.05312090089664823,171.99270027433738,1.0,0.15462516372224333,257.9846745915113,1.5,0.6822426691180221,192.17229765678826,1.0,0.03275121773285217,240.89136872253,10,0.050598687637169015,2.5,1.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,201,5,dikesnet
202,115.0,72.4853485423165,1.0,0.6762433393627008,203.35820699627436,1.0,0.7199345490122362,181.06808705150667,10,0.5333103164856164,254.46115328231767,1.5,0.30329588903875704,95.96145735208296,1.5,0.08185280151707275,1.5,4.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,202,5,dikesnet
203,53.0,50.36195445940269,10,0.1989553643903611,189.40801257231624,1.5,0.4536792145213143,93.6258181078351,1.0,0.7032487823220995,113.69675578959239,1.0,0.8856739479663481,38.59114077965298,1.5,0.27265545248183176,4.5,3.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,203,5,dikesnet
204,125.0,288.77674703716866,1.0,0.6285247357794458,149.13828195641653,1.0,0.2183349623707489,38.57446825726697,1.0,0.22213832043744097,183.72380999561014,1.5,0.18388722811743874,282.74210270763876,1.0,0.59864244838003,1.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,204,5,dikesnet
205,111.0,120.2842960749764,1.0,0.7408110285421622,221.84919919974112,10,0.48114467790274307,49.99579686671222,1.0,0.823055531938164,73.53781928370086,10,0.5637820454258777,124.27624846613494,10,0.9554498242585157,2.5,3.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,205,5,dikesnet
206,38.0,138.7391259239929,10,0.6247068900818238,85.18068983549384,1.0,0.9785158963179055,304.4611020792314,10,0.903596947281053,254.72667151111523,1.0,0.7123598111475036,54.39469743623501,1.0,0.8584511493357365,4.5,3.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,206,5,dikesnet
207,96.0,44.527293115803595,1.5,0.4232565228806948,60.36104165059399,1.0,0.44675555328036853,226.72067723982235,10,0.1311481205172168,136.96555623378606,10,0.36116470731985384,122.0691975489811,10,0.7317613788915617,1.5,4.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,207,5,dikesnet
208,104.0,340.4987474719978,10,0.6999329878179302,119.664660055806,10,0.727076686357452,231.28195977737462,10,0.5150859646566729,282.2313368225941,10,0.714483959209718,319.0108759599892,1.0,0.9431092007073206,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,208,5,dikesnet
209,122.0,349.4698404819299,1.5,0.14255780737091472,178.80337643217257,10,0.7422747221306066,70.76949420066924,10,0.4257899067821993,318.1377495561981,1.5,0.08278983527136519,180.0753360056727,1.0,0.3310418064703373,2.5,1.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,209,5,dikesnet
210,99.0,255.20415777959732,1.0,0.37362618946561654,252.3805350727255,1.5,0.7652783195691619,217.4867747547321,1.0,0.4467164138370434,314.38539601559637,10,0.5542202307582403,193.03999743477337,1.5,0.6045764451523445,4.5,2.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,210,5,dikesnet
211,107.0,171.11532134107028,10,0.36557130470843724,312.860041727404,1.5,0.736645653172593,119.79669505650335,10,0.8249428901426807,199.53165043095078,1.0,0.14654866679065648,144.0001804050793,10,0.2877485224765909,1.5,4.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,211,5,dikesnet
212,1.0,134.41048781840834,10,0.3972061910215422,180.83117722462092,1.0,0.04474602680719009,331.6713587826248,1.0,0.5132072656563388,332.2508626449999,1.5,0.903584335440148,175.14965128304294,1.0,0.21626251244728312,3.5,3.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,212,5,dikesnet
213,94.0,116.44833128240126,10,0.4019801505978884,122.53346196140406,10,0.3393199854185933,52.18465460848858,1.5,0.010112028300178877,322.99627950066616,1.0,0.43299530710805034,268.5300038256901,10,0.045320929230141416,2.5,1.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,213,5,dikesnet
214,77.0,98.71430298861142,1.0,0.452425804311398,182.0689069829525,1.0,0.3344159880608263,300.7638125841083,1.5,0.8844890389104414,334.8004088768101,1.0,0.7025996743328112,95.19103633604566,10,0.06082027859553507,2.5,2.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,214,5,dikesnet
215,45.0,228.20700388936768,10,0.6319203878526728,159.44119949748793,1.0,0.6391478145911682,277.6607869818765,10,0.6036874507548712,266.796384453672,1.0,0.9864273699613918,243.91812114354758,10,0.019147842112443247,4.5,4.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,215,5,dikesnet
216,68.0,172.06099506898028,1.5,0.955847436124092,72.12639547712112,1.5,0.9135991889029078,48.84544403177539,1.0,0.19975787831080283,258.486853780757,10,0.43050564723465623,138.24720776328115,1.0,0.10265019604728232,4.5,4.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,216,5,dikesnet
217,45.0,251.5890917559722,10,0.44005058586645285,160.48983446662047,1.5,0.692619730151203,292.92161160920256,1.5,0.1243627371893482,235.6086429288747,1.0,0.13146229481628402,259.0850320358134,1.5,0.7889675881400197,3.5,4.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,217,5,dikesnet
218,17.0,185.84531952876114,1.5,0.5743247515611338,174.27794650973524,1.0,0.983239097425603,341.1285088332878,1.5,0.3100395501350677,187.6350257729804,1.0,0.5602331979317148,98.35813536620833,1.0,0.9721557962225515,1.5,1.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,218,5,dikesnet
219,121.0,46.10587193636608,10,0.821668650405916,214.21764509927613,1.5,0.3654877869004284,344.00036030539775,1.5,0.8563623187235585,55.363544850679496,1.5,0.9492705395091289,319.33070354286133,1.0,0.6982192802854886,2.5,1.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,219,5,dikesnet
220,53.0,245.11114783533293,1.5,0.4789508199323632,71.2837860903011,1.5,0.4296165912296245,300.8194062849338,1.0,0.44602767947902466,140.70815768073984,1.0,0.20509547712416465,135.07931966539374,1.5,0.7669550592332353,1.5,3.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,220,5,dikesnet
221,34.0,332.3702321514362,10,0.31688905388918476,96.8402718142805,10,0.5950299664429148,106.31488053158783,1.0,0.739210550623412,226.3637403152862,10,0.27320190655556054,63.73593245718798,1.0,0.016087072111898748,3.5,2.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,221,5,dikesnet
222,128.0,223.81725851919566,10,0.12523758498875748,234.6679814965843,10,0.046981294497592585,292.86695763491997,1.5,0.953895273423522,272.5873417326726,1.0,0.5783154310668563,280.0362455898528,10,0.19841322243161563,1.5,1.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,222,5,dikesnet
223,23.0,269.4174253532998,10,0.341273529065513,218.9798266594751,10,0.8721495397495969,292.3968160217605,10,0.6538681790667934,77.55888882650086,10,0.010142737984404127,154.36180337826607,1.0,0.6665718815973324,3.5,1.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,223,5,dikesnet
224,39.0,127.2870837918996,1.0,0.6592101338394624,193.87284307998885,1.0,0.6544413755557491,135.99031788868982,1.0,0.6703163712340091,130.0964679958973,1.0,0.7783300756016345,169.3016948293257,1.5,0.6648066986924484,1.5,2.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,224,5,dikesnet
225,82.0,197.8822107117324,10,0.16479968711194803,35.52807948742139,1.0,0.19295072115725564,310.25236853509983,1.5,0.15757927694565432,232.3126456330216,10,0.7283647910095172,93.47439792798826,1.0,0.19602548115212914,2.5,3.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,225,5,dikesnet
226,73.0,42.98992702477712,10,0.23421432267088582,260.4438121112303,10,0.7787054926429992,326.43655507804806,1.0,0.7819717305090755,278.156933051091,1.5,0.8623170518783336,266.1388400207563,10,0.72722089422978,3.5,4.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,226,5,dikesnet
227,52.0,311.78800916923757,10,0.3608340834332875,75.74115530204682,1.5,0.10642352612457029,154.07970845176138,10,0.7714098032267247,246.1168771538598,10,0.28387816650729913,317.24699794643766,10,0.8826601745863359,1.5,2.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,227,5,dikesnet
228,104.0,272.59580410686306,1.0,0.4430893316934912,60.52040948349621,1.5,0.3674896740020085,68.97919094238065,1.5,0.5413009911486109,192.58935197678937,1.5,0.7215136868221431,171.54186619800183,1.0,0.509053744823969,2.5,1.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,228,5,dikesnet
229,119.0,343.91968593623477,1.0,0.09062725860479837,200.27657578280636,1.5,0.5419212394618111,37.008274029760315,10,0.6031833156973357,110.47080380107158,10,0.25979854205759345,130.49405312967843,1.5,0.022146702945076924,1.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,229,5,dikesnet
230,38.0,152.3718977677413,10,0.762716245290042,318.7208301091824,10,0.9303173156919317,231.85184550376206,1.0,0.6602708863388362,302.51881946539436,1.0,0.8924950627773707,150.24585699149708,10,0.6976878392849224,3.5,1.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,230,5,dikesnet
231,23.0,59.69836966760049,10,0.4644807684342871,316.5336468857823,10,0.9239177752165256,72.43202329703458,10,0.2995459977074353,169.64080075270832,1.0,0.8738889758802878,157.11932419793197,1.0,0.0510423300778432,2.5,4.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,231,5,dikesnet
232,127.0,332.9817676616835,10,0.21292822915134646,235.52746231010946,1.0,0.028739506974587714,300.49430377522094,1.0,0.5485185637861283,202.2490579356939,1.5,0.8197852208995535,55.071797974718564,10,0.4490399507621702,3.5,3.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,232,5,dikesnet
233,72.0,281.77529330117886,10,0.2439757250825968,141.81813513314023,1.0,0.7568710785792934,127.19601719576727,10,0.4666700526661086,32.63742144697879,1.5,0.4040650111024422,144.9046972764616,1.0,0.6792107912748354,3.5,3.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,233,5,dikesnet
234,36.0,252.35291228353546,1.5,0.7960245724530906,44.07752226990745,10,0.6497940624324602,123.21374846563674,10,0.4834085673481884,173.76399514223908,1.0,0.41914216975953056,144.791323011607,1.0,0.298765096857178,1.5,3.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,234,5,dikesnet
235,116.0,117.41575178015341,10,0.06428682523748419,208.98262737451347,10,0.24851748142800711,59.42336611151511,1.5,0.6422030124776599,286.63935698732166,10,0.8611148884821569,128.79694253548368,1.5,0.37531801153021815,2.5,1.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,235,5,dikesnet
236,14.0,321.14180224271837,10,0.5268084513459264,141.34996177582627,1.0,0.7292543873128619,119.42161329094553,1.0,0.7565454520589407,273.9225304599015,1.0,0.37153752165496023,212.79444479312613,1.0,0.130395135063598,2.5,2.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,236,5,dikesnet
237,89.0,50.68099987364704,1.5,0.5040957554390372,196.97262123683245,10,0.055737517252319124,240.69322744442982,10,0.9878315232146989,293.74256627687936,10,0.3447589293345369,231.63503414079435,1.5,0.8107786416610713,3.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,237,5,dikesnet
238,66.0,159.73113133508247,10,0.30022908679804705,288.5001421093461,1.5,0.708551408623032,213.8213386682661,1.0,0.5178033105749471,46.83773404851671,1.5,0.7003962860817898,37.42474301075173,1.5,0.7625417450776963,4.5,1.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,238,5,dikesnet
239,10.0,78.29994826816585,1.0,0.5844039437880455,120.24240171742295,1.5,0.5527687089176405,302.58054869324565,1.5,0.3592866494515581,324.5007900587093,10,0.05694827312248363,301.15284948654744,1.0,0.3689584566423214,2.5,1.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,239,5,dikesnet
240,34.0,326.4497169209335,1.0,0.5646151186757509,35.572296937610055,1.0,0.622806688953518,103.66075579008097,10,0.7949951991976765,113.88169656272805,1.0,0.6089060797179339,99.61390814568875,1.5,0.46493279117138087,4.5,4.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,240,5,dikesnet
241,82.0,93.97899306802745,1.5,0.5882571039689843,349.1211910218369,1.0,0.6837859640157852,64.2240878469195,1.5,0.7356849058482446,349.2297516376941,1.5,0.3611706001305116,130.4876969881841,1.5,0.660169807470168,4.5,3.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,241,5,dikesnet
242,16.0,301.87204414960695,10,0.7045302362929521,198.98069563466112,1.0,0.1172453167454568,206.30670693842723,10,0.1166556994494995,311.30609227853563,1.5,0.2673902695785625,213.04184692115427,1.0,0.9465420370040128,2.5,4.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,242,5,dikesnet
243,51.0,66.29319558994304,1.5,0.17479419451476153,196.47732804921333,10,0.7690734319958944,332.7758649865309,10,0.2624099465336208,249.72151066130976,1.0,0.5803978234785517,246.68308375283993,10,0.716748934464333,3.5,4.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,243,5,dikesnet
244,8.0,255.00229492642723,1.0,0.22895584390200996,83.89183549533065,10,0.5278280244876264,214.48925290422318,10,0.8980634069122104,39.05027530421606,1.0,0.9455609563546928,204.3666219345854,1.0,0.15214832205100182,1.5,2.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,244,5,dikesnet
245,52.0,251.48730017118083,1.5,0.9460107777637918,33.5073648825448,1.0,0.7240638632329726,203.28262822651052,10,0.8782336643539099,49.82246814876117,1.0,0.60506418762355,174.40033771386425,1.0,0.38638439100351285,4.5,1.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,245,5,dikesnet
246,51.0,299.82990859704705,1.5,0.6856418554573787,247.0419874633814,1.0,0.8229365011448379,157.71938736158603,10,0.7024058844584422,58.00866184577387,1.0,0.5288723498334637,144.6770090753584,10,0.2803072353818653,3.5,1.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,246,5,dikesnet
247,26.0,157.65555813530898,10,0.3343755663480157,48.28901438990144,1.0,0.12921545626250963,134.83962664821843,1.0,0.18496047637151447,242.06442930084444,10,0.6239482591160237,217.08643963015942,1.0,0.8826650279336551,2.5,4.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,247,5,dikesnet
248,126.0,270.44567965721893,10,0.29706766953954955,192.01944897012163,1.5,0.38315595238679123,99.32973166128593,1.5,0.5301200184511987,79.37619616429262,1.5,0.3892074938731329,104.45408636028567,10,0.43552662697425615,3.5,2.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,248,5,dikesnet
249,93.0,77.04607504731516,1.0,0.04606595933429236,31.298048326614918,10,0.8686890168277163,290.26690745013985,1.0,0.383690867592259,116.4567894915966,10,0.3190907941068051,164.17948429671898,1.0,0.766433583318221,3.5,2.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,249,5,dikesnet
250,10.0,186.67363866117705,1.5,0.6086866718413871,253.22712966243483,10,0.20272306435214382,116.36391933822412,1.5,0.6534137676356931,167.4777740651632,1.0,0.22369011204241884,245.17247961932978,1.5,0.2127684448808813,4.5,4.5,1.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,250,5,dikesnet
251,54.0,60.38448733962589,10,0.17735014523214188,182.45611734721905,1.5,0.7713883348732973,104.6666045188163,10,0.5615343334749309,205.25734833797543,1.0,0.012524652283805948,151.2848142597357,1.0,0.6713831272542908,3.5,2.5,3.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,251,5,dikesnet
252,96.0,130.4934404023283,1.5,0.5521929536520617,164.99716843575786,10,0.38896377881482225,243.4084722040028,1.0,0.5920969727614819,244.7575024282476,10,0.65939477946516,118.64781842745845,1.5,0.09234852503255897,2.5,2.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,252,5,dikesnet
253,80.0,333.91699039767894,1.5,0.4893096859100957,348.6704450395263,1.0,0.8778230391508711,215.1305324902952,1.0,0.49069050988665186,225.2647077615817,1.5,0.9889868193783065,349.76868361232005,10,0.3179010508903125,2.5,1.5,4.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,9.0,1.0,5.0,1.0,7.0,5.0,7.0,8.0,4.0,3.0,1.0,10.0,10.0,3.0,253,5,dikesnet
